domain,url,has_csp,has_reporting_csp,has_meta_csp,has_html,csp
"dhl.de","https://www.dhl.de/de/privatkunden.html",False,True,False,True,"default-src 'self' data: https://fonts.gstatic.com/ https://cdn.podigee.com/ https://main.podigee-cdn.net/ https://*.dhl.de/ https://*.dhl.de/ https://*.dhl.com/ https://dpm.demdex.net/ https://*.paypal.com/ https://dpcomepost.tt.omtrdc.net/;  img-src 'self' data: https://pixel.consentric.de/ https://c1.adform.net/ https://t23.intelliad.de/ https://t.ssl.ak.dynamic.tiles.virtualearth.net/ https://t1.ssl.ak.dynamic.tiles.virtualearth.net/ https://t0.ssl.ak.dynamic.tiles.virtualearth.net/ https://deutschepostag1.d3.sc.omtrdc.net/ https://deutschepostwpmdpagprod2.112.2o7.net/ https://deutschepostpostidprod.112.2o7.net/ https://deutschepostag.112.2o7.net/ https://www.gstatic.com/ https://cdn.cookielaw.org/ https://www.facebook.com/ https://www.google.com/ https://t.leadlab.click/ https://insight.adsrvr.org/ https://www.bing.com/ https://*.dhl.de/ https://*.dhl.de/ https://*.dhl.com/ https://dpm.demdex.net/ https://*.paypal.com/ https://dpcomepost.tt.omtrdc.net/;  script-src 'self' 'unsafe-eval' 'unsafe-inline' https://www.youtube.com/ https://cdn.cookielaw.org/ https://assets.adobedtm.com/ https://maps.google.com/ https://maps.googleapis.com/ https://cookie-cdn.cookiepro.com/ https://geolocation.onetrust.com/ https://www.bing.com/ https://r.bing.com/ https://t.ssl.ak.dynamic.tiles.virtualearth.net/ https://t1.ssl.ak.dynamic.tiles.virtualearth.net/ https://t0.ssl.ak.dynamic.tiles.virtualearth.net/ https://dev.virtualearth.net/ https://service.force.com/ https://d.la1-c1-fra.salesforceliveagent.com/ https://d.la3-c2-fra.salesforceliveagent.com/ https://d.la1-c1cs-fra.salesforceliveagent.com/ https://meinservice.my.salesforce.com/ https://www.google.com/ https://www.gstatic.com/ https://meinservice-dhl-sites.secure.force.com/ https://static.heidelpay.com/ https://www.google-analytics.com/ https://connect.facebook.net/ https://www.googletagmanager.com/ https://cdn.tt.omtrdc.net/ https://meinservice--rqa.my.salesforce.com/ https://pay.google.com/ https://assets.braintreegateway.com/ https://*.dhl.de/ https://*.dhl.de/ https://*.dhl.com/ https://dpm.demdex.net/ https://*.paypal.com/ https://dpcomepost.tt.omtrdc.net/;  style-src 'self' 'unsafe-inline' https://meinservice.my.salesforce.com/ https://service.force.com/ https://www.bing.com/ https://r.bing.com/ https://meinservice-dhl-sites.secure.force.com/ https://cdn.tt.omtrdc.net/ https://*.dhl.de/ https://*.dhl.de/ https://*.dhl.com/ https://dpm.demdex.net/ https://*.paypal.com/ https://dpcomepost.tt.omtrdc.net/;  frame-src 'self' https://www.youtube.com/ https://meinservice.my.salesforce.com/ https://service.force.com/ https://www.google.com/ https://payment.heidelpay.com/ https://assets.adobedtm.com/ https://deutschepost.elaine-asp.de/ https://*.dhl.de/ https://*.dhl.de/ https://*.dhl.com/ https://dpm.demdex.net/ https://*.paypal.com/ https://dpcomepost.tt.omtrdc.net/;  connect-src 'self' https://geolocation.onetrust.com/ https://cdn.cookielaw.org/ https://assets.adobedtm.com/ https://privacyportal-de.onetrust.com/ https://t.leadlab.click/ https://www.bing.com/ https://meinservice--rqa.my.salesforce.com/ https://deutschepostag1.d3.sc.omtrdc.net/ https://meinservice-dhl-sites.secure.force.com/ https://pixel.consentric.de/ https://meinservice.my.salesforce.com/ https://client-analytics.braintreegateway.com/ https://api.braintreegateway.com/ https://api.sandbox.braintreegateway.com/ https://payments.braintree-api.com/ https://payments.sandbox.braintree-api.com/ https://assets.braintreegateway.com/ https://braintree-sample-merchant.herokuapp.com/ https://origin-analytics-sand.sandbox.braintree-api.com/ https://depst-salaut-prod1.pegacloud.net/ https://depst-mara-dt1-decisionhub.pegacloud.net/ https://depst-mara-stg1-decisionhub.pegacloud.net/ https://depst-mara-prod1-decisionhub.pegacloud.net/ https://payment.heidelpay.com/ https://api.heidelpay.com/ https://www.google-analytics.com/ https://insight.adsrvr.org/ https://*.dhl.de/ https://*.dhl.de/ https://*.dhl.com/ https://dpm.demdex.net/ https://*.paypal.com/ https://dpcomepost.tt.omtrdc.net/;  frame-ancestors 'self' https://facebook.com/ https://*.dhl.de/ https://*.dhl.de/ https://*.dhl.com/;  form-action 'self';  report-uri /bin/csp/report"
"xda-developers.com","https://www.xda-developers.com/",False,False,False,True,None
"thehindu.com","https://www.thehindu.com/",True,False,False,True,"block-all-mixed-content; style-src https: 'unsafe-inline'; script-src https: blob: 'unsafe-inline' 'unsafe-eval'; img-src https: data:; frame-src https:;"
"hootsuite.com","https://www.hootsuite.com/",True,False,False,True,"frame-ancestors 'self';"
"poste.it","https://poste.it/",False,False,False,True,None
"ntdtv.kr","https://ntdtv.kr/",False,False,False,True,None
"nexon.com","https://www.nexon.com/main/en",True,False,False,True,"frame-ancestors 'none';"
"cbsnews.com","https://www.cbsnews.com/",False,False,False,True,None
"biblegateway.com","https://www.biblegateway.com/",False,False,False,True,None
"yadi.sk","https://disk.yandex.com",True,False,False,True,"default-src 'none'; script-src 'nonce-YnE6sv7pCvLh94t72hSU2w==' 'unsafe-inline' https://yastatic.net mc.yandex.az mc.yandex.by mc.yandex.co.il mc.yandex.com mc.yandex.com.am mc.yandex.com.ge mc.yandex.com.tr mc.yandex.ee mc.yandex.fr mc.yandex.kg mc.yandex.kz mc.yandex.lt mc.yandex.lv mc.yandex.md mc.yandex.ru mc.yandex.tj mc.yandex.tm mc.yandex.ua mc.yandex.uz mc.webvisor.com mc.webvisor.org; style-src 'unsafe-inline' https://yastatic.net; img-src 'self' https://yastatic.net 'self' mc.yandex.az mc.yandex.by mc.yandex.co.il mc.yandex.com mc.yandex.com.am mc.yandex.com.ge mc.yandex.com.tr mc.yandex.ee mc.yandex.fr mc.yandex.kg mc.yandex.kz mc.yandex.lt mc.yandex.lv mc.yandex.md mc.yandex.ru mc.yandex.tj mc.yandex.tm mc.yandex.ua mc.yandex.uz mc.webvisor.com mc.webvisor.org mc.admetrica.ru; font-src yastatic.net; connect-src yandex.ru mc.yandex.az mc.yandex.by mc.yandex.co.il mc.yandex.com mc.yandex.com.am mc.yandex.com.ge mc.yandex.com.tr mc.yandex.ee mc.yandex.fr mc.yandex.kg mc.yandex.kz mc.yandex.lt mc.yandex.lv mc.yandex.md mc.yandex.ru mc.yandex.tj mc.yandex.tm mc.yandex.ua mc.yandex.uz mc.webvisor.com mc.webvisor.org mc.admetrica.ru yandexmetrica.com:*; child-src blob:; frame-src blob: mc.yandex.ru mc.yandex.md;"
"wp.com","https://wordpress.com/",False,False,False,True,None
"ukr.net","https://ukr.net/",False,False,False,True,None
"basecamp.com","https://basecamp.com/",False,False,False,True,None
"expressvpn.com","https://www.expressvpn.com/",True,False,False,True,"default-src 'self'; script-src 'self' 'unsafe-inline' 'unsafe-eval' https://www.googleoptimize.com https://www.googletagmanager.com https://tagmanager.google.com https://*.google-analytics.com https://optimize.google.com https://www.googleadservices.com https://www.google.com https://*.g.doubleclick.net https://connect.facebook.net www.snapengage.com https://storage.googleapis.com/code.snapengage.com/js/ https://prod-nplayer.dacast.com/lib/theoplayer/ https://analytics.webgains.io/ https://analytics-wg.webgains.io/ https://track.webgains.com/ https://w-it.m-t.io/ https://www.mczbf.com/ https://wcs.naver.net/ https://bat.bing.com/ https://*.clarity.ms/ https://boards.greenhouse.io/ https://analytics.tiktok.com/ https://www.youtube.com/ https://*.pcdn.co/ https://*.typeform.com/; style-src 'self' 'unsafe-inline' https://tagmanager.google.com https://fonts.googleapis.com https://optimize.google.com https://*.pcdn.co/ https://*.typeform.com/; img-src 'self' https: data:; media-src 'self' https://ftr.imgix.net https://www.snapengage.com https://*.pcdn.co/ https://*.typeform.com/; frame-src 'self' https://www.googletagmanager.com https://www.youtube.com https://view.vzaar.com https://iframe.dacast.com https://www.facebook.com https://*.fls.doubleclick.net https://*.g.doubleclick.net https://optimize.google.com www.snapengage.com https://boards.greenhouse.io/ https://*.pcdn.co/ https://*.typeform.com/; font-src 'self' https://fonts.gstatic.com data: https://*.pcdn.co/ https://*.typeform.com/; connect-src 'self' https://*.amazonaws.com https://google-analytics.com https://*.google-analytics.com https://stats.g.doubleclick.net/ https://analytics.google.com https://*.analytics.google.com https://analytics.google.com https://www.facebook.com/tr/ https://www.snapengage.com https://api.webgains.io/ https://track.webgains.com/ https://w-it.m-t.io/ https://www.mczbf.com https://wcs.naver.com/ https://analytics.tiktok.com/ https://bat.bing.com/ https://*.clarity.ms/ https://*.pcdn.co/ https://*.typeform.com/; object-src 'none'; frame-ancestors 'self'; upgrade-insecure-requests"
"makeuseof.com","https://www.makeuseof.com/",True,False,False,True,"default-src * data: 'unsafe-eval' 'unsafe-inline' blob:"
"google.sk","https://www.google.sk/",False,False,False,True,None
"crunchbase.com","https://www.crunchbase.com/",False,False,False,True,None
"jugantor.com","https://www.jugantor.com/",False,False,False,True,None
"elwatannews.com","https://www.elwatannews.com",False,False,False,True,None
"neobux.com","https://www.neobux.com/",False,False,False,True,None
"socialblade.com","https://socialblade.com/",False,False,False,True,None
"depositphotos.com","https://depositphotos.com/",True,False,False,True,"default-src 'self' *.depositphotos.com depositphotos.com; script-src 'unsafe-inline' 'unsafe-eval' *; style-src 'unsafe-inline' *; img-src * data: blob:; font-src * data:; connect-src * blob: data:; child-src *; media-src *;"
"ctfile.com","https://ctfile.com/",False,False,False,True,None
"usbank.com","https://www.usbank.com/index.html",False,False,False,True,None
"lemonde.fr","https://www.lemonde.fr/",True,False,False,True,"default-src data: 'unsafe-inline' 'unsafe-eval' https:; script-src data: 'unsafe-inline' 'unsafe-eval' https: blob:; style-src data: 'unsafe-inline' https:; img-src data: https: blob:; font-src data: https:; connect-src https: wss:; media-src https: blob:; object-src https:; child-src https: data: blob:; form-action https:; block-all-mixed-content;"
"indosport.com","https://www.indosport.com/",False,False,False,True,None
"farfetch.com","https://www.farfetch.com/se/",True,False,False,True,"frame-ancestors 'none'"
"gamib.com","https://www.gamib.com/gamib.html",False,False,False,True,None
"gitlab.com","https://about.gitlab.com/",False,False,True,True,None
"battle.net","https://eu.shop.battle.net/en-us",False,False,False,True,None
"codecanyon.net","https://codecanyon.net/",False,False,False,True,None
"allocine.fr","https://www.allocine.fr/",False,False,False,True,None
